2929,3887,1348012822
2929,1837,1348012346
2929,1606,1348005493
2929,271,1348005192
2929,1761,1348005655
2929,3559,1348005807
2027,2809,1348019557
3404,3442,1348003093
3078,2398,1348027142
4652,2282,1348006383
4652,4527,1348006326
4652,2011,1348056563
2883,2986,1347940778
2883,1758,1347942888
2883,3338,1347943131
2883,1490,1347934733
4315,3205,1347998422
4315,3179,1347975426
4315,2059,1347936322
4315,2764,1347937769
4315,3580,1347936717
4315,272,1347974423
4315,1768,1347937104
4315,4343,1347936781
4315,2153,1347937477
4315,4482,1347936551
4315,4273,1347936866
4315,4552,1348034358
4315,379,1347935986
4315,1641,1347977252
4315,2878,1347936557
4315,380,1348034707
4315,2085,1347937126
4315,3238,1347941926
4315,2571,1347937786
4315,3000,1347937423
4315,3233,1347960287
4315,4520,1347942482
4315,3861,1347936895
4315,1741,1347939904
4315,1501,1347975408
4315,3500,1347937284
114,3780,1348021113
2278,3884,1348004098
2674,2975,1348016937
2674,2654,1348017269
2379,6,1347936950
3937,1012,1348030019
3937,2375,1347937752
3937,87,1347937965
3937,2646,1347938218
3937,820,1348033026
3937,4439,1348028580
3937,4373,1348022729
3937,4630,1347938670
3937,2964,1347938851
3937,1288,1348028767
3635,4419,1348058543
3635,2443,1348009562
709,1350,1348059531
89,2563,1347970088
89,1514,1348015116
89,4215,1347971041
89,2665,1347970876
89,2524,1348060873
89,2266,1348019924
89,4606,1347970098
313,562,1348028697
3182,3869,1348050176
3182,3305,1348030999
3256,201,1347989853
3256,4334,1347991006
3256,3036,1347989979
3256,143,1347941232
3256,399,1347989576
3256,1176,1348003741
3256,4355,1347992228
3256,4258,1348029428
3256,2094,1347991078
3256,3778,1347990993
3256,3149,1348003317
3256,1591,1348003907
3014,863,1348020954
3014,2344,1348009083
3014,4542,1347949140
3014,3024,1348052078
3014,4664,1347950315
3014,2080,1347950351
3165,49,1347997105
3165,3907,1347999041
3165,4038,1348029116
3165,2444,1347999943
3165,2890,1348048771
3165,4167,1348015685
3165,3878,1348015843
3165,245,1348029022
3165,4395,1348016838
3165,211,1348023537
3165,3537,1348028302
3165,589,1347999888
3165,825,1348016587
3165,3887,1348016829
3165,2934,1348031405
3165,4347,1348022124
3165,3884,1348000076
3165,2561,1348019087
3165,4211,1348000621
3165,2612,1348027405
3165,732,1348018879
3165,138,1347999179
3165,2037,1348028231
3165,1077,1348026307
3165,2861,1348032970
3165,1471,1348019705
3165,3374,1348014694
3165,147,1348015381
3165,334,1348031460
3165,1034,1348032559
3165,1990,1348015202
3165,1385,1347999652
3165,4015,1348019660
3165,4617,1348032761
3165,4082,1348012878
3165,2219,1348026018
3165,921,1348031809
3165,745,1348007064
3165,1427,1347997324
3165,4175,1348000375
3165,4463,1347998858
3165,812,1348019682
3165,4076,1348058841
3165,591,1348019156
3165,379,1348015247
3165,3738,1348033674
3165,3959,1348015640
3165,800,1347999739
3165,125,1348049489
3165,845,1348015737
3165,4266,1348017019
3165,4446,1348017246
3165,80,1348009298
3165,297,1348014358
3165,1323,1348032564
3165,347,1348026237
3165,2481,1348054169
3165,1391,1348000097
3165,3702,1348001175
3165,3703,1348051173
3165,3353,1347999939
3165,3333,1348059695
3165,3971,1348015816
3165,4353,1348005244
3165,571,1347999571
3165,4644,1347999585
3165,3626,1348016209
3165,2821,1348025498
3165,3303,1348016316
3165,4662,1348022512
3165,4447,1348042941
3165,1472,1348015799
3165,4526,1348033031
3165,185,1348015458
3165,482,1348027652
3165,3921,1348015187
3165,1382,1348032295
3165,305,1348016051
3165,2441,1348015291
3165,2223,1348014280
3165,3461,1348031436
3165,1839,1347999323
3165,697,1348032216
3165,1542,1348017337
3165,705,1347999582
3165,4671,1348016737
3165,2255,1348017408
3165,115,1348028662
3165,85,1348041691
3165,60,1348015373
3165,2753,1348015670
3165,232,1348015298
3165,4394,1348016416
3165,4420,1348031563
3165,4241,1348000528
3165,1516,1348007018
3165,2109,1348032218
3165,1818,1348019386
3165,1624,1348006913
3165,3944,1348015796
3165,964,1348017769
3165,3724,1348015488
3165,4359,1348047731
3165,3717,1348016182
3165,3861,1348025756
3165,2687,1348001408
3165,336,1348031340
3165,3859,1348051908
3165,2862,1348003060
3165,1349,1348053921
3165,3478,1348024113
2423,89,1348000768
2423,1531,1348034628
2423,4441,1347993508
3834,863,1347994628
3834,2962,1347938074
3306,3876,1348035735
3306,4596,1348035434
3306,3250,1348035139
3306,3784,1348027043
1317,855,1348053267
2276,605,1347939952
2276,256,1347984696
2276,2664,1347947270
2276,397,1347941140
2046,4277,1348020733
2046,1258,1347941018
2046,2160,1348020987
2046,4134,1347936891
2046,3028,1347939706
2046,3156,1347994096
369,1656,1347939598
464,361,1347967608
3230,3885,1348012257
3230,2811,1348026549
3230,1722,1348035538
3230,4169,1348011439
3230,29,1348026779
3230,2006,1348026227
3230,995,1348014156
3230,2576,1348034710
3230,2500,1348010286
3230,929,1348025773
1387,4008,1348009903
799,3694,1347942883
799,3942,1348020159
799,748,1348050580
4646,1130,1348024815
4646,1465,1347994815
4646,4506,1348001743
4646,3463,1348024876
4646,2901,1348025008
4646,2470,1348026829
4646,1068,1348004313
4646,477,1348025952
4646,6,1348024702
4646,1403,1348035047
4646,1916,1348001327
4278,2284,1348041633
4278,1758,1348008217
4278,4615,1348001136
4278,3263,1347998746
4278,4344,1348041766
4278,1243,1348011827
4278,2582,1347999589
4278,1033,1347993536
4278,4111,1347996353
145,4435,1347934990
764,1012,1347936033
740,4453,1347980871
740,3194,1347976755
740,633,1347978328
740,2910,1347984551
2159,851,1348014881
2159,3878,1347999894
2159,1258,1348000075
2159,4419,1348004759
2159,491,1347984220
2159,3104,1348004642
1441,39,1348016489
1260,2127,1347988567
1260,3979,1348032171
1260,4038,1347935210
1260,662,1347996803
1260,3742,1348038692
1260,2467,1347977668
1260,1241,1348037483
1260,3774,1347979820
1260,1919,1347990247
1260,4298,1347990183
1260,2608,1347944224
1260,4647,1348037685
1260,876,1347940400
1260,3245,1348037338
1260,1439,1347994473
1260,4452,1347939684
1260,374,1347937483
1260,2150,1348031836
1260,1065,1347997695
1260,3671,1348037251
1260,3746,1347990914
1260,4383,1348033519
1260,2602,1347991183
1260,853,1348003004
1260,1850,1347939753
1260,396,1347945024
1260,3470,1348002540
1260,347,1348034171
1260,2401,1347948355
1260,3313,1347978055
1260,3740,1348032083
1260,4575,1348032821
1260,2527,1347939444
1260,230,1347954247
1260,3013,1348038176
1260,832,1348031004
1260,33,1347964867
1260,3749,1347939717
1260,4275,1347981841
1260,3012,1348030496
1260,2223,1348017636
1260,4462,1348007102
1260,2669,1347942941
1260,1185,1347990954
1260,458,1348031738
1260,2047,1347951737
1260,907,1347990625
1260,160,1347940659
1260,4520,1347951413
1260,1656,1348036751
1260,3089,1348037113
1260,1556,1347951769
1260,617,1347999687
1260,4123,1348011291
1260,3445,1348032648
1260,1005,1348033566
1260,3048,1348004772
1260,1000,1347941578
1260,2023,1347935566
1260,1630,1347994553
1260,3152,1347938855
1260,4649,1348031808
1260,3709,1347935854
1260,2862,1347940194
1260,1771,1347940232
1260,663,1348031786
1260,3156,1347977864
1831,3597,1348038590
973,4527,1347982206
973,3084,1347981925
973,1554,1347989359
973,4004,1347989801
973,1530,1347981883
973,286,1348017350
1255,4362,1347936027
1255,1353,1348007333
1255,1627,1347997780
1255,1617,1348001513
1255,1061,1348007500
1255,2080,1348007505
1905,1178,1347991172
1905,3220,1347967215
1905,4198,1347997879
2855,3224,1347987250
2855,428,1348007410
2855,1085,1347984483
2855,1140,1348037988
2855,824,1347970598
2855,4336,1347986922
2855,2799,1347970979
2855,3152,1347970564
2855,1612,1347996403
4570,737,1348007502
4570,3734,1347997354
4570,4550,1347998654
4570,864,1347992473
4570,861,1347996537
4570,1822,1348016873
3649,2021,1347941943
3649,643,1347975489
3372,517,1347996024
3372,4507,1348009780
3372,2708,1347991866
3372,1815,1347993296
3372,3498,1347994364
3909,607,1348058410
3909,1328,1348015052
3909,4517,1348058674
3909,3353,1348017192
3909,4543,1348062141
3909,3047,1348055435
3909,1000,1348058698
3909,3507,1348060236
3769,226,1348018014
3769,3913,1347956908
3769,4232,1347956996
3769,1995,1348016589
3769,3955,1348015052
2325,4531,1347988237
2264,2635,1348015009
2264,2514,1348015634
2264,4138,1347976896
2264,481,1348031316
2264,324,1348036965
2264,798,1348053490
2264,4203,1348021831
2264,4126,1348031203
2264,3423,1348019166
2264,668,1348027617
2264,4178,1348017507
2264,3864,1348054285
2264,1636,1347987828
2264,184,1347936431
2264,1028,1348030380
2264,1757,1348027373
2264,938,1347970236
2264,802,1347988074
2264,359,1347978559
2264,2694,1347966320
2270,867,1347997464
2135,4634,1347934359
2135,2008,1347939519
3913,4029,1348001448
3913,2276,1347964222
3913,1909,1347986261
3913,1933,1347975510
3913,3065,1347967764
3913,201,1347972022
3913,3141,1347972443
3913,3657,1347979384
3913,4252,1347966887
3913,2121,1347974613
3913,874,1347973521
3913,3036,1347984492
3913,2482,1347967822
3913,1799,1347979724
3913,1528,1347955026
3913,340,1347984706
3913,2479,1347977222
3913,4584,1348006394
3913,2365,1347984491
3913,2699,1347973591
3913,1176,1347967730
3913,2233,1347976541
3913,1563,1347965572
3913,4384,1348034736
3913,3125,1347977534
3913,1681,1348000819
3913,3297,1347987895
3913,699,1347978217
266,4646,1347945449
1039,2175,1348060208
1039,238,1348017379
1039,3527,1348019399
1039,1394,1348047981
1039,338,1347934710
718,1723,1347948896
718,3996,1347990685
1723,550,1347936820
1723,4339,1348010510
1723,1110,1348011869
1723,4646,1348029799
1723,3447,1347946538
1723,2603,1347976541
1723,3812,1348020863
1723,100,1347937799
1723,4634,1347934477
1723,3171,1348018303
1723,1107,1347939389
1723,557,1348026881
1723,4252,1347976004
1723,364,1348018862
1723,1578,1347999992
1723,2121,1347999890
1723,17,1347999495
1723,3036,1347946109
1723,1133,1348000056
1723,1737,1348020133
1723,2008,1347938346
1723,3638,1348019051
1723,405,1347939549
1723,1370,1348018982
1723,1111,1347940411
1723,143,1347941275
1723,2215,1348025565
1723,3482,1348000241
1723,1799,1347998397
1723,1661,1348027398
1723,1372,1347941449
1723,3073,1348034950
1723,4330,1347938064
1723,2365,1347936689
1723,2963,1347940152
1723,399,1348012779
1723,4500,1348028673
1723,2258,1347940678
1723,3341,1347940103
1723,4355,1347940181
1723,666,1347939934
1723,1129,1347944369
1723,3965,1347941326
1723,881,1348034012
1723,217,1348004605
1723,2317,1347941408
1723,3925,1348025927
1723,2113,1348015024
1723,3149,1347975744
1723,1395,1348002312
1723,866,1348003979
1723,2582,1348000301
1723,1106,1348001097
1723,1855,1348000108
1723,2697,1347943793
1723,3955,1348014708
1723,3577,1348013911
1723,2115,1348022072
1723,2991,1347999900
1723,172,1348036753
1933,2967,1348062538
2230,2472,1348023572
2230,2267,1347977380
2230,2965,1348022407
2603,1723,1347989644
2603,399,1348012023
2603,1563,1347976585
2603,1510,1347974158
2603,2094,1348014381
2603,787,1348026701
3484,4402,1348057751
4411,2782,1348062259
4411,1515,1348002145
4411,3034,1348001279
4411,4465,1348001230
2091,420,1348018277
2091,2309,1347999029
2091,2329,1348000775
2091,3533,1348018769
2091,1961,1347999407
2091,2526,1347940085
2091,3469,1347994238
2091,3352,1347998004
2091,2995,1348008207
2091,1283,1347971010
2091,1935,1347972839
2091,754,1347998749
3065,226,1347934127
1014,1195,1347944088
1014,1198,1348029366
1014,2331,1347938862
1682,3556,1347937118
1146,528,1347976757
1146,498,1348004436
1146,2945,1348003624
1146,2782,1348003307
1146,1723,1348021300
1146,3065,1348020849
1146,3098,1348059181
1146,1295,1348057882
1146,2654,1348017186
1146,86,1347942027
1146,2490,1347941887
1146,1355,1347943592
1146,2008,1347997526
1146,4451,1348029157
1146,2998,1348003390
1146,2192,1348021615
1146,1465,1348025665
1146,265,1348021396
1146,3771,1348002934
1146,3263,1348060400
1146,447,1348059145
1146,3801,1348020966
1146,329,1348004130
1146,3113,1347945382
1146,1927,1348019448
1146,1125,1347941778
1146,150,1347942048
1146,3355,1348028341
1146,1887,1348025771
1146,3397,1347986421
1146,3266,1347942749
1146,2294,1348025786
1146,2061,1347941953
1146,4182,1348005999
1146,169,1347944982
1146,1629,1348031268
1146,3176,1348026666
1146,2573,1348003748
1146,3223,1348060909
1146,3130,1348021998
1146,2797,1348004949
1146,2900,1347942103
1146,786,1348059823
26,4158,1347940663
3758,2875,1347936440
1921,2369,1348020451
3822,1325,1347955238
3822,735,1347989949
3822,3125,1348030305
3822,2350,1348039415
3822,3968,1347962954
3171,1748,1348024302
3171,31,1348023773
3171,979,1348025398
3171,4616,1348024602
3171,4168,1348023525
3171,3382,1348024258
3171,1019,1348024008
3171,490,1348027525
3171,2982,1348024080
2626,1877,1347978348
2626,2742,1347988998
852,2908,1348013168
852,3441,1348013436
852,4598,1348027393
852,1284,1347960299
2843,4099,1347936786
2012,1337,1348011909
825,681,1347947168
2126,1258,1348011035
3722,3774,1347979452
3722,1847,1347997922
631,3183,1347991997
631,3524,1347938308
631,975,1347987392
3358,452,1348008782
3358,1952,1347943637
